car_id,brand,model,variant,price,fuel_type,engine_cc,transmission,mileage_kmpl,body_type,seating_capacity,source_dataset
tata-cars_tata_tiago_tiago_xza_plus_(o),tata-cars,Tata Tiago,Tiago XZA Plus (O),,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Manual Override",19 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_tiago_xza_plus,tata-cars,Tata Tiago,Tiago XZA Plus,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Manual Override",19 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_tiago_xza_plus_dual_,tata-cars,Tata Tiago,Tiago XZA Plus Dual Tone,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Manual Override",19 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_tiago_xta_icng,tata-cars,Tata Tiago,Tiago XTA iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (AMT) - 5 Gears,28.06 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_tiago_xz_plus_icng,tata-cars,Tata Tiago,Tiago XZ Plus iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,26.49 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_tiago_xz_plus_icng_d,tata-cars,Tata Tiago,Tiago XZ Plus iCNG Dual Tone,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,26.49 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_tiago_xza_plus_icng,tata-cars,Tata Tiago,Tiago XZA Plus iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (AMT) - 5 Gears,28.06 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_tiago_xza_plus_icng_,tata-cars,Tata Tiago,Tiago XZA Plus iCNG Dual Tone,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Automatic (AMT) - 5 Gears,28.06 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_ev_tiago_ev_xe_medium_r,tata-cars,Tata Tiago EV,Tiago EV XE Medium Range,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tiago_ev_tiago_ev_xt_medium_r,tata-cars,Tata Tiago EV,Tiago EV XT Medium Range,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tiago_ev_tiago_ev_xt_long_ran,tata-cars,Tata Tiago EV,Tiago EV XT Long Range,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tiago_ev_tiago_ev_xz_plus_lon,tata-cars,Tata Tiago EV,Tiago EV XZ Plus Long Range,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tiago_ev_tiago_ev_xz_plus_tec,tata-cars,Tata Tiago EV,Tiago EV XZ Plus Tech LUX Long Range,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xe,tata-cars,Tata Tigor,Tigor XE,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",Manual - 5 Gears,19.2 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xm,tata-cars,Tata Tigor,Tigor XM,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",Manual - 5 Gears,19.2 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xma,tata-cars,Tata Tigor,Tigor XMA,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC","AMT - 5 Gears, Manual Override",19.6 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xz,tata-cars,Tata Tigor,Tigor XZ,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",Manual - 5 Gears,19.2 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xm_icng,tata-cars,Tata Tigor,Tigor XM iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",Manual - 5 Gears,26.4 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xz_plus,tata-cars,Tata Tigor,Tigor XZ Plus,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",Manual - 5 Gears,19.2 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xz_icng,tata-cars,Tata Tigor,Tigor XZ iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",Manual - 5 Gears,26.4 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xza_plus,tata-cars,Tata Tigor,Tigor XZA Plus,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC","AMT - 5 Gears, Manual Override",19.6 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xza_icng,tata-cars,Tata Tigor,Tigor XZA iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC","Automatic (AMT) - 5 Gears, Manual Override",28.06 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xz_plus_icng,tata-cars,Tata Tigor,Tigor XZ Plus iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC",Manual - 5 Gears,26.4 kmpl,SUV,5.0,dataset7
tata-cars_tata_tigor_tigor_xza_plus_icng,tata-cars,Tata Tigor,Tigor XZA Plus iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, SOHC","Automatic (AMT) - 5 Gears, Manual Override",28.06 kmpl,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_smart_3.3,tata-cars,Tata Punch EV,Punch EV Smart 3.3,,Petrol,,Automatic - 1 Gears,,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_smart_plus_,tata-cars,Tata Punch EV,Punch EV Smart Plus 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_adventure_3,tata-cars,Tata Punch EV,Punch EV Adventure 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_adventure_(,tata-cars,Tata Punch EV,Punch EV Adventure (S) 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_empowered_3,tata-cars,Tata Punch EV,Punch EV Empowered 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_empowered_(,tata-cars,Tata Punch EV,Punch EV Empowered (S) 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_empowered_p,tata-cars,Tata Punch EV,Punch EV Empowered Plus 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_adventure_l,tata-cars,Tata Punch EV,Punch EV Adventure Long Range 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_empowered_l,tata-cars,Tata Punch EV,Punch EV Empowered Long Range 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_punch_ev_punch_ev_empowered_s,tata-cars,Tata Punch EV,Punch EV Empowered S Long Range 3.3,,Petrol,,"Automatic - 1 Gears, Paddle Shift",,SUV,5.0,dataset7
tata-cars_tata_nexon_ev_nexon_ev_creative_pl,tata-cars,Tata Nexon EV,Nexon EV Creative Plus Medium Range,,Petrol,,"Automatic - 1 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_nexon_ev_nexon_ev_fearless_me,tata-cars,Tata Nexon EV,Nexon EV Fearless Medium Range,,Petrol,,"Automatic - 1 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_nexon_ev_nexon_ev_fearless_pl,tata-cars,Tata Nexon EV,Nexon EV Fearless Plus Medium Range,,Petrol,,"Automatic - 1 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_nexon_ev_nexon_ev_fearless_lo,tata-cars,Tata Nexon EV,Nexon EV Fearless Long Range,,Petrol,,"Automatic - 1 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_nexon_ev_nexon_ev_empowered_m,tata-cars,Tata Nexon EV,Nexon EV Empowered Medium Range,,Petrol,,"Automatic - 1 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_nexon_ev_nexon_ev_empowered_p,tata-cars,Tata Nexon EV,Nexon EV Empowered Plus Long Range,,Petrol,,"Automatic - 1 Gears, Paddle Shift, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tiago_nrg_tiago_nrg_xt_mt,tata-cars,Tata Tiago NRG,Tiago NRG XT MT,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.09 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_nrg_tiago_nrg_xz_mt,tata-cars,Tata Tiago NRG,Tiago NRG XZ MT,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,20.09 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_nrg_tiago_nrg_xt_icng,tata-cars,Tata Tiago NRG,Tiago NRG XT iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,26.49 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_nrg_tiago_nrg_xz_amt,tata-cars,Tata Tiago NRG,Tiago NRG XZ AMT,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC","AMT - 5 Gears, Manual Override, Sport Mode",20.09 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_nrg_tiago_nrg_xz_icng,tata-cars,Tata Tiago NRG,Tiago NRG XZ iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,26.49 kmpl,SUV,5.0,dataset7
tata-cars_tata_tiago_nrg_tiago_nrg_xza_icng,tata-cars,Tata Tiago NRG,Tiago NRG XZA iCNG,,Petrol,"1199 cc, 3 Cylinders Inline, DOHC","Automatic (AMT) - 5 Gears, Manual Override",,SUV,5.0,dataset7
tata-cars_tata_tigor_ev_tigor_ev_xe,tata-cars,Tata Tigor EV,Tigor EV XE,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tigor_ev_tigor_ev_xt,tata-cars,Tata Tigor EV,Tigor EV XT,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tigor_ev_tigor_ev_xz_plus,tata-cars,Tata Tigor EV,Tigor EV XZ Plus,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_tigor_ev_tigor_ev_xz_plus_lux,tata-cars,Tata Tigor EV,Tigor EV XZ Plus LUX,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
tata-cars_tata_harrier_ev_xm,tata-cars,Tata Harrier EV,XM,,Petrol,,Automatic,,SUV,5.0,dataset7
tata-cars_tata_harrier_ev_xz,tata-cars,Tata Harrier EV,XZ,,Petrol,,Automatic,,SUV,5.0,dataset7
tata-cars_tata_harrier_ev_xz_lux,tata-cars,Tata Harrier EV,XZ Lux,,Petrol,,Automatic,,SUV,5.0,dataset7
tata-cars_tata_altroz_ev_xz_plus,tata-cars,Tata Altroz EV,XZ Plus,,Petrol,"Not Applicable Cylinders Not Applicable, Not Applicable Valves/Cylinder, Not Applicable","Automatic - 1 Gears, Sport Mode",,SUV,5.0,dataset7
kia-cars_kia_new_carnival_prestige_7_str,kia-cars,Kia New Carnival,Prestige 7 STR,,Petrol,"2199 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 8 Gears, Manual Override",13.9 kmpl,SUV,5.0,dataset7
kia-cars_kia_new_carnival_prestige_9_str,kia-cars,Kia New Carnival,Prestige 9 STR,,Petrol,"2199 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 8 Gears, Manual Override",13.9 kmpl,SUV,5.0,dataset7
kia-cars_kia_new_ev9_gt-line_awd,kia-cars,Kia New EV9,GT-Line AWD,,Petrol,,Automatic,,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_hte_1.5_petro,kia-cars,Kia Seltos,Seltos HTE 1.5 Petrol MT,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,17 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_htk_1.5_petro,kia-cars,Kia Seltos,Seltos HTK 1.5 Petrol MT,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,17 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_hte_1.5_diese,kia-cars,Kia Seltos,Seltos HTE 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,20.7 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_htk_1.5_diese,kia-cars,Kia Seltos,Seltos HTK 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,20.7 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_htk_plus_1.5_,kia-cars,Kia Seltos,Seltos HTK Plus 1.5 Petrol MT,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,17 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_htx_1.5_petro,kia-cars,Kia Seltos,Seltos HTX 1.5 Petrol MT,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,17 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_gravity_1.5_p,kia-cars,Kia Seltos,Seltos Gravity 1.5 Petrol MT,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,17 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_htx_1.5_diese,kia-cars,Kia Seltos,Seltos HTX 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,20.7 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_gravity_1.5_d,kia-cars,Kia Seltos,Seltos Gravity 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,20.7 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_htx_plus_1.5_,kia-cars,Kia Seltos,Seltos HTX Plus 1.5 Turbo Petrol iMT,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,17.7 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_gtx_1.5_turbo,kia-cars,Kia Seltos,Seltos GTX 1.5 Turbo Petrol DCT,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Paddle Shift",17.9 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_gtx_1.5_diese,kia-cars,Kia Seltos,Seltos GTX 1.5 Diesel AT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 6 Gears, Manual Override & Paddle Shift",19.1 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_gtx_plus_(s)_,kia-cars,Kia Seltos,Seltos GTX Plus (S) 1.5 Diesel AT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 6 Gears, Manual Override & Paddle Shift",19.1 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_x_line_(s)_1.,kia-cars,Kia Seltos,Seltos X Line (S) 1.5 Turbo Petrol DCT,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Paddle Shift",17.9 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_gtx_plus_1.5_,kia-cars,Kia Seltos,Seltos GTX Plus 1.5 Diesel AT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 6 Gears, Manual Override & Paddle Shift",19.1 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_x_line_1.5_tu,kia-cars,Kia Seltos,Seltos X Line 1.5 Turbo Petrol DCT,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Paddle Shift",17.9 kmpl,SUV,5.0,dataset7
kia-cars_kia_seltos_seltos_x_line_1.5_di,kia-cars,Kia Seltos,Seltos X Line 1.5 Diesel AT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 6 Gears, Manual Override & Paddle Shift",19.1 kmpl,SUV,5.0,dataset7
kia-cars_kia_carens_carens_premium_1.5_p,kia-cars,Kia Carens,Carens Premium 1.5 Petrol 7 STR,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_premium_(o)_1,kia-cars,Kia Carens,Carens Premium (O) 1.5 Petrol 7 STR,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_prestige_1.5_,kia-cars,Kia Carens,Carens Prestige 1.5 Petrol 7 STR,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_prestige_(o)_,kia-cars,Kia Carens,Carens Prestige (O) 1.5 Petrol 7 STR,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_gravity_1.5_p,kia-cars,Kia Carens,Carens Gravity 1.5 Petrol MT,,Petrol,"1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_premium_1.5_d,kia-cars,Kia Carens,Carens Premium 1.5 Diesel MT 7 STR,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_gravity_1.5_t,kia-cars,Kia Carens,Carens Gravity 1.5 Turbo Petrol iMT,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_gravity_1.5_d,kia-cars,Kia Carens,Carens Gravity 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_prestige_plus,kia-cars,Kia Carens,Carens Prestige Plus 1.5 Turbo Petrol iMT 7 STR,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_luxury_1.5_tu,kia-cars,Kia Carens,Carens Luxury 1.5 Turbo Petrol iMT 7 STR,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_luxury_1.5_di,kia-cars,Kia Carens,Carens Luxury 1.5 Diesel MT 7 STR,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_luxury_plus_1,kia-cars,Kia Carens,Carens Luxury Plus 1.5 Turbo Petrol iMT 6 STR,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_carens_carens_x_line_1.5_tu,kia-cars,Kia Carens,Carens X Line 1.5 Turbo Petrol DCT 7 STR,,Petrol,"1482 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",,SUV,5.0,dataset7
kia-cars_kia_carens_carens_x_line_1.5_di,kia-cars,Kia Carens,Carens X Line 1.5 Diesel AT 6 STR,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (TC) - 6 Gears, Manual Override & Paddle Shift, Sport Mode",,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_hte_1.2_petrol,kia-cars,Kia Sonet,Sonet HTE 1.2 Petrol MT,,Petrol,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_hte_(o)_1.2_pe,kia-cars,Kia Sonet,Sonet HTE (O) 1.2 Petrol MT,,Petrol,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_1.2_petrol,kia-cars,Kia Sonet,Sonet HTK 1.2 Petrol MT,,Petrol,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_(o)_1.2_pe,kia-cars,Kia Sonet,Sonet HTK (O) 1.2 Petrol MT,,Petrol,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_1.0_turbo_,kia-cars,Kia Sonet,Sonet HTK 1.0 Turbo Petrol iMT,,Petrol,"998 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_hte_1.5_diesel,kia-cars,Kia Sonet,Sonet HTE 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_hte_(o)_1.5_di,kia-cars,Kia Sonet,Sonet HTE (O) 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_plus_1.2_p,kia-cars,Kia Sonet,Sonet HTK Plus 1.2 Petrol MT,,Petrol,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_gravity_1.2_pe,kia-cars,Kia Sonet,Sonet Gravity 1.2 Petrol MT,,Petrol,"1197 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 5 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_1.5_diesel,kia-cars,Kia Sonet,Sonet HTK 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_plus_1.0_t,kia-cars,Kia Sonet,Sonet HTK Plus 1.0 Turbo Petrol iMT,,Petrol,"998 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_(o)_1.5_di,kia-cars,Kia Sonet,Sonet HTK (O) 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_gravity_1.0_tu,kia-cars,Kia Sonet,Sonet Gravity 1.0 Turbo Petrol iMT,,Petrol,"998 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htk_plus_1.5_d,kia-cars,Kia Sonet,Sonet HTK Plus 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htx_1.0_turbo_,kia-cars,Kia Sonet,Sonet HTX 1.0 Turbo Petrol iMT,,Petrol,"998 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Clutchless Manual (IMT) - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_gravity_1.5_di,kia-cars,Kia Sonet,Sonet Gravity 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htx_1.5_diesel,kia-cars,Kia Sonet,Sonet HTX 1.5 Diesel MT,,Petrol,"1493 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Manual - 6 Gears,,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_htx_plus_1.0_t,kia-cars,Kia Sonet,Sonet HTX Plus 1.0 Turbo Petrol iMT,,Petrol,"998 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Clutchless Manual (IMT) - 6 Gears, Manual Override & Paddle Shift",,SUV,5.0,dataset7
kia-cars_kia_sonet_sonet_gtx_1.0_turbo_,kia-cars,Kia Sonet,Sonet GTX 1.0 Turbo Petrol DCT,,Petrol,"998 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC","Automatic (DCT) - 7 Gears, Manual Override & Paddle Shift, Sport Mode",,SUV,5.0,dataset7
